detail_id,order_id,item_id,quantity,note
7738,3857,9,1,
7739,3857,7,3,
7740,3858,22,2,
7741,3859,15,1,Đóng gói kỹ
7742,3860,11,2,Đóng gói kỹ
7743,3861,5,2,Đóng gói kỹ
7744,3861,6,3,
7745,3862,7,1,Đóng gói kỹ
7746,3862,9,2,Ít cay
7747,3863,17,1,Nhiều hành
7748,3863,16,3,Đóng gói kỹ
7749,3864,27,2,
7750,3865,23,1,
7751,3865,22,3,
7752,3866,1,1,
7753,3866,2,2,
7754,3866,3,2,
7755,3867,20,1,Đóng gói kỹ
7756,3867,19,2,Đóng gói kỹ
7757,3867,21,3,
7758,3868,30,3,
7759,3868,29,2,
7760,3868,28,1,
7761,3869,4,1,
7762,3870,4,2,
7763,3871,3,1,Ít cay
7764,3871,2,3,
7765,3871,1,3,
7766,3872,28,1,Đóng gói kỹ
7767,3872,29,3,
7768,3873,6,2,Đóng gói kỹ
7769,3873,4,1,
7770,3874,2,2,Đóng gói kỹ
7771,3874,3,1,
7772,3874,1,3,Đóng gói kỹ
7773,3875,26,1,
7774,3876,23,2,Đóng gói kỹ
7775,3876,24,1,
7776,3877,3,3,
7777,3877,2,2,Nhiều hành
7778,3877,1,1,Nhiều hành
7779,3878,11,1,Nhiều hành
7780,3879,21,1,
7781,3880,7,2,Ít cay
7782,3881,1,2,
7783,3882,25,2,Nhiều hành
7784,3883,3,2,Đóng gói kỹ
7785,3883,2,1,
7786,3884,15,2,
7787,3884,14,2,
7788,3884,13,3,
7789,3885,25,3,
7790,3885,26,1,Ít cay
7791,3885,27,3,Đóng gói kỹ
7792,3886,5,2,
7793,3887,10,1,Nhiều hành
7794,3887,11,2,
7795,3888,19,2,
7796,3889,6,3,Nhiều hành
7797,3890,26,1,
7798,3890,25,2,
7799,3890,27,1,
7800,3891,15,1,
7801,3891,13,2,
7802,3892,30,2,
7803,3892,28,2,
7804,3892,29,3,
7805,3893,18,3,
7806,3894,22,1,
7807,3894,24,1,
7808,3895,25,3,Đóng gói kỹ
7809,3895,27,2,
7810,3895,26,1,Nhiều hành
7811,3896,4,1,
7812,3897,5,2,
7813,3897,6,2,
7814,3898,30,1,Đóng gói kỹ
7815,3898,28,3,
7816,3899,8,1,Nhiều hành
7817,3899,9,3,
7818,3900,19,3,Nhiều hành
7819,3901,11,1,Ít cay
7820,3901,10,2,
7821,3901,12,2,Ít cay
7822,3902,10,3,Ít cay
7823,3903,12,1,Đóng gói kỹ
7824,3903,11,1,
7825,3904,27,2,
7826,3904,26,1,Đóng gói kỹ
7827,3904,25,1,Đóng gói kỹ
7828,3905,27,3,Ít cay
7829,3906,22,3,
7830,3906,23,1,Ít cay
7831,3907,17,2,
7832,3907,16,3,
7833,3907,18,2,
7834,3908,18,2,
7835,3908,17,3,Nhiều hành
7836,3909,14,2,
7837,3909,15,1,
7838,3909,13,1,Ít cay
7839,3910,17,1,
7840,3910,16,3,
7841,3911,14,2,Đóng gói kỹ
7842,3912,22,2,Nhiều hành
7843,3913,13,1,
7844,3913,15,1,
7845,3914,20,2,Nhiều hành
7846,3915,16,2,Nhiều hành
7847,3916,1,3,
7848,3917,27,3,
7849,3917,26,2,Nhiều hành
7850,3918,17,1,
7851,3918,16,2,Đóng gói kỹ
7852,3919,25,2,
7853,3919,27,1,
7854,3920,26,3,
7855,3921,17,3,
7856,3922,15,3,Nhiều hành
7857,3922,14,1,
7858,3922,13,3,
7859,3923,29,1,Nhiều hành
7860,3924,5,3,Đóng gói kỹ
7861,3925,29,2,Nhiều hành
7862,3926,3,3,
7863,3926,2,3,Nhiều hành
7864,3926,1,1,Ít cay
7865,3927,5,3,
7866,3927,4,3,
7867,3927,6,2,Nhiều hành
7868,3928,7,3,
7869,3929,2,1,
7870,3929,1,2,Ít cay
7871,3930,27,1,
7872,3930,26,1,
7873,3930,25,2,
7874,3931,23,2,
7875,3932,17,2,
7876,3932,16,1,
7877,3933,15,3,
7878,3933,13,2,
7879,3934,5,1,Đóng gói kỹ
7880,3934,6,1,Ít cay
7881,3934,4,3,
7882,3935,6,2,
7883,3935,5,3,Nhiều hành
7884,3935,4,3,
7885,3936,14,3,
7886,3936,15,2,Ít cay
7887,3936,13,2,Nhiều hành
7888,3937,24,1,Đóng gói kỹ
7889,3937,22,2,Đóng gói kỹ
7890,3937,23,2,
7891,3938,16,3,
7892,3938,18,1,Ít cay
7893,3938,17,1,
7894,3939,10,1,Nhiều hành
7895,3939,12,1,
7896,3940,18,2,Đóng gói kỹ
7897,3940,16,1,Ít cay
7898,3941,20,2,
7899,3942,1,1,
7900,3943,30,2,
7901,3943,28,2,
7902,3943,29,2,Ít cay
7903,3944,23,3,
7904,3944,24,1,Ít cay
7905,3945,26,1,
7906,3945,25,2,
7907,3945,27,3,Ít cay
7908,3946,27,2,Ít cay
7909,3946,26,2,
7910,3947,14,2,
7911,3947,13,2,
7912,3947,15,3,
7913,3948,17,2,
7914,3949,21,1,
7915,3949,19,3,
7916,3950,12,3,
7917,3950,11,2,Đóng gói kỹ
7918,3951,25,1,Nhiều hành
7919,3951,26,1,
7920,3951,27,1,
7921,3952,14,1,Đóng gói kỹ
7922,3953,1,3,Ít cay
7923,3954,6,2,Đóng gói kỹ
7924,3954,4,1,
7925,3955,6,3,
7926,3956,6,3,Nhiều hành
7927,3956,4,1,Đóng gói kỹ
7928,3956,5,2,Đóng gói kỹ
7929,3957,23,2,Ít cay
7930,3957,24,2,
7931,3958,12,3,
7932,3958,10,3,
7933,3959,1,2,Nhiều hành
7934,3959,2,1,
7935,3959,3,2,
7936,3960,28,3,
7937,3961,24,2,Nhiều hành
7938,3961,22,3,
7939,3962,25,2,
7940,3962,27,3,
7941,3963,19,2,
7942,3963,21,3,Ít cay
7943,3963,20,1,Đóng gói kỹ
7944,3964,21,3,Nhiều hành
7945,3964,20,1,Nhiều hành
7946,3965,12,2,
7947,3965,11,3,
7948,3966,25,1,
7949,3966,27,2,
7950,3966,26,3,Nhiều hành
7951,3967,5,1,
7952,3967,4,3,Nhiều hành
7953,3968,24,2,
7954,3968,22,2,Nhiều hành
7955,3969,24,2,Nhiều hành
7956,3969,23,2,Ít cay
7957,3969,22,3,
7958,3970,20,2,
7959,3970,21,1,Ít cay
7960,3971,21,2,
7961,3972,11,3,Ít cay
7962,3973,22,3,
7963,3974,22,1,
7964,3974,23,3,
7965,3975,18,2,
7966,3975,16,1,
7967,3976,1,3,
7968,3976,2,3,
7969,3976,3,3,Đóng gói kỹ
7970,3977,14,2,
7971,3977,13,2,Đóng gói kỹ
7972,3977,15,3,Ít cay
7973,3978,19,2,
7974,3979,10,2,
7975,3979,11,2,Đóng gói kỹ
7976,3979,12,2,
7977,3980,6,2,Đóng gói kỹ
7978,3980,4,3,
7979,3980,5,3,
7980,3981,4,1,
7981,3981,5,2,
7982,3982,30,2,Đóng gói kỹ
7983,3982,29,3,
7984,3982,28,1,Nhiều hành
7985,3983,29,2,Ít cay
7986,3983,28,3,
7987,3983,30,2,Đóng gói kỹ
7988,3984,17,1,
7989,3985,10,1,Đóng gói kỹ
7990,3985,12,3,Ít cay
7991,3986,12,3,Đóng gói kỹ
7992,3986,10,3,
7993,3986,11,1,Nhiều hành
7994,3987,28,2,Nhiều hành
7995,3987,29,1,
7996,3988,18,2,Ít cay
7997,3988,17,3,Đóng gói kỹ
7998,3989,25,2,
7999,3989,27,1,Ít cay
8000,3990,17,1,
8001,3991,6,3,Ít cay
8002,3991,4,2,
8003,3992,18,1,
8004,3992,17,1,
8005,3992,16,3,
8006,3993,18,1,
8007,3993,16,1,
8008,3993,17,2,Ít cay
8009,3994,17,1,
8010,3995,27,3,
8011,3995,25,3,
8012,3996,12,3,
8013,3997,2,3,
8014,3998,1,1,
8015,3998,3,1,
8016,3998,2,1,
8017,3999,21,2,
8018,3999,20,1,Nhiều hành
8019,4000,3,3,
8020,4000,1,1,
8021,4001,1,3,
8022,4001,2,1,
8023,4001,3,3,Nhiều hành
8024,4002,5,2,Nhiều hành
8025,4003,9,1,
8026,4004,13,2,
8027,4005,26,1,
8028,4005,25,3,
8029,4005,27,2,
8030,4006,13,2,
8031,4006,14,2,Ít cay
8032,4006,15,2,Đóng gói kỹ
8033,4007,20,3,
8034,4007,19,1,Nhiều hành
8035,4008,3,1,
8036,4009,24,1,Nhiều hành
8037,4009,22,3,
8038,4009,23,1,
8039,4010,10,3,
8040,4011,5,3,
8041,4011,4,1,
8042,4011,6,2,Ít cay
8043,4012,21,2,
8044,4013,14,3,Nhiều hành
8045,4014,13,3,
8046,4014,15,1,Nhiều hành
8047,4014,14,1,Ít cay
8048,4015,20,1,Nhiều hành
8049,4015,21,3,Ít cay
8050,4016,10,3,
8051,4016,12,3,
8052,4016,11,3,Đóng gói kỹ
8053,4017,12,1,Nhiều hành
8054,4017,11,2,Nhiều hành
8055,4018,17,1,Nhiều hành
8056,4019,28,3,
8057,4020,7,3,
8058,4020,8,1,Đóng gói kỹ
8059,4020,9,3,Nhiều hành
8060,4021,1,1,
8061,4022,14,2,
8062,4022,15,3,Ít cay
8063,4022,13,2,
8064,4023,23,1,Ít cay
8065,4023,24,2,
8066,4024,30,1,
8067,4024,28,3,
8068,4025,22,3,Nhiều hành
8069,4025,24,1,Đóng gói kỹ
8070,4026,7,3,
8071,4026,9,3,
8072,4027,6,1,
8073,4027,4,2,
8074,4027,5,2,
8075,4028,21,1,Đóng gói kỹ
8076,4028,20,2,
8077,4029,3,1,
8078,4030,23,3,Đóng gói kỹ
8079,4030,24,1,Đóng gói kỹ
8080,4030,22,2,
8081,4031,20,2,
8082,4031,19,1,Ít cay
8083,4032,22,1,Ít cay
8084,4032,23,2,
8085,4032,24,3,
8086,4033,22,3,
8087,4033,24,2,Đóng gói kỹ
8088,4034,15,2,
8089,4035,11,2,Đóng gói kỹ
8090,4036,25,3,Nhiều hành
8091,4037,5,2,
8092,4037,4,1,Ít cay
8093,4038,12,1,Ít cay
8094,4039,9,3,Nhiều hành
8095,4039,7,1,Nhiều hành
8096,4039,8,3,Nhiều hành
8097,4040,1,2,Nhiều hành
8098,4041,6,2,Đóng gói kỹ
8099,4041,5,1,
8100,4042,27,2,
8101,4043,11,3,
8102,4043,12,1,
8103,4043,10,3,Đóng gói kỹ
8104,4044,26,3,Nhiều hành
8105,4045,20,3,Ít cay
8106,4045,21,3,
8107,4045,19,1,
8108,4046,26,3,
8109,4047,18,3,
8110,4048,8,3,Ít cay
8111,4049,27,2,
8112,4049,26,3,
8113,4049,25,3,Nhiều hành
8114,4050,29,2,
8115,4050,30,1,
8116,4050,28,1,
8117,4051,6,3,Đóng gói kỹ
8118,4051,5,1,Nhiều hành
8119,4052,16,2,Nhiều hành
8120,4052,17,3,
8121,4053,22,2,
8122,4053,23,3,
8123,4053,24,1,
8124,4054,27,1,
8125,4055,20,2,
8126,4056,19,2,Ít cay
8127,4057,26,2,Nhiều hành
8128,4058,26,1,
8129,4058,25,3,
8130,4059,3,1,Ít cay
8131,4059,1,2,Nhiều hành
8132,4060,6,2,Nhiều hành
8133,4061,29,2,
8134,4062,15,2,Ít cay
8135,4062,14,2,Ít cay
8136,4062,13,2,
8137,4063,2,2,
8138,4063,1,1,
8139,4063,3,3,
8140,4064,20,2,
8141,4064,21,1,
8142,4064,19,1,Nhiều hành
8143,4065,7,2,
8144,4066,4,1,
8145,4066,6,2,
8146,4067,20,1,
8147,4068,3,1,Nhiều hành
8148,4068,2,2,
8149,4069,29,2,
8150,4069,30,1,
8151,4070,8,2,Đóng gói kỹ
8152,4070,7,3,
8153,4070,9,1,Nhiều hành
8154,4071,28,2,Ít cay
8155,4072,14,1,
8156,4072,13,2,
8157,4072,15,2,
8158,4073,12,2,Nhiều hành
8159,4074,21,1,Đóng gói kỹ
8160,4074,19,2,Nhiều hành
8161,4075,13,3,Nhiều hành
8162,4075,14,2,
8163,4076,3,2,
8164,4076,2,3,
8165,4077,6,1,
8166,4077,5,1,
8167,4077,4,2,Đóng gói kỹ
8168,4078,11,2,Ít cay
8169,4078,10,1,
8170,4079,30,2,
8171,4079,29,1,
8172,4080,30,1,Ít cay
8173,4081,1,3,Đóng gói kỹ
8174,4081,2,2,Ít cay
8175,4082,24,3,Ít cay
8176,4083,19,3,
8177,4083,20,3,Ít cay
8178,4083,21,3,Ít cay
8179,4084,26,3,
8180,4084,27,2,
8181,4084,25,3,
8182,4085,30,1,
8183,4085,28,2,Nhiều hành
8184,4086,18,1,
8185,4086,17,3,Nhiều hành
8186,4086,16,1,Nhiều hành
8187,4087,11,1,Nhiều hành
8188,4088,10,2,Ít cay
8189,4088,12,2,
8190,4088,11,3,Ít cay
8191,4089,6,2,Đóng gói kỹ
8192,4090,13,3,Ít cay
8193,4090,14,2,
8194,4091,19,2,Nhiều hành
8195,4091,20,2,
8196,4091,21,3,Nhiều hành
8197,4092,27,3,
8198,4093,7,1,
8199,4093,8,1,Nhiều hành
8200,4094,10,1,Đóng gói kỹ
8201,4095,18,1,
8202,4095,17,3,
8203,4096,12,1,Đóng gói kỹ
8204,4097,26,2,
8205,4098,14,2,
8206,4099,26,2,Đóng gói kỹ
8207,4100,13,2,
8208,4100,14,3,
8209,4101,2,1,Ít cay
8210,4101,3,1,
8211,4102,8,3,
8212,4102,9,3,
8213,4102,7,1,
8214,4103,3,1,
8215,4103,2,3,Ít cay
8216,4103,1,3,Đóng gói kỹ
8217,4104,26,2,Đóng gói kỹ
8218,4104,25,1,
8219,4104,27,3,
8220,4105,25,3,
8221,4106,14,1,
8222,4107,23,2,
8223,4108,10,3,
8224,4108,11,3,
8225,4108,12,3,
8226,4109,25,1,
8227,4110,7,1,
8228,4110,8,2,Nhiều hành
8229,4110,9,1,
8230,4111,26,2,
8231,4112,2,3,
8232,4112,3,2,
8233,4112,1,3,
8234,4113,20,3,Ít cay
8235,4113,21,1,
8236,4113,19,3,
8237,4114,11,2,Nhiều hành
8238,4115,25,2,Đóng gói kỹ
8239,4115,27,2,
8240,4116,5,2,Nhiều hành
8241,4117,25,1,
8242,4117,26,3,
8243,4118,22,3,
8244,4118,23,1,Ít cay
8245,4119,4,3,
8246,4120,21,3,Ít cay
8247,4121,11,1,
8248,4121,12,3,
8249,4122,15,1,
8250,4122,13,3,
8251,4123,14,3,Đóng gói kỹ
8252,4124,18,3,Ít cay
8253,4125,14,1,Nhiều hành
8254,4125,15,1,
8255,4125,13,3,Nhiều hành
8256,4126,18,1,
8257,4127,14,2,Ít cay
8258,4127,15,1,
8259,4128,29,3,
8260,4128,30,1,
8261,4128,28,2,
8262,4129,18,1,
8263,4130,14,1,Ít cay
8264,4130,13,3,
8265,4130,15,1,
8266,4131,6,2,Đóng gói kỹ
8267,4131,4,2,
8268,4131,5,2,
8269,4132,18,3,
8270,4132,16,2,Đóng gói kỹ
8271,4133,5,3,
8272,4133,6,3,Ít cay
8273,4134,4,1,
8274,4134,6,3,Ít cay
8275,4134,5,3,Đóng gói kỹ
8276,4135,6,1,
8277,4135,4,1,Nhiều hành
8278,4135,5,1,Ít cay
8279,4136,19,2,Nhiều hành
8280,4137,24,1,Nhiều hành
8281,4137,22,2,Ít cay
8282,4138,21,2,Nhiều hành
8283,4139,28,3,Ít cay
8284,4139,30,2,Đóng gói kỹ
8285,4139,29,2,Đóng gói kỹ
8286,4140,20,1,
8287,4141,19,1,
8288,4141,20,3,
8289,4142,6,3,
8290,4143,19,3,
8291,4144,29,3,Ít cay
8292,4145,5,3,Nhiều hành
8293,4145,6,1,Đóng gói kỹ
8294,4146,21,1,
8295,4146,19,2,
8296,4146,20,2,
8297,4147,5,3,Nhiều hành
8298,4147,4,2,Đóng gói kỹ
8299,4147,6,1,Nhiều hành
8300,4148,25,3,Đóng gói kỹ
8301,4148,27,1,
8302,4149,29,2,Ít cay
8303,4149,30,2,Ít cay
8304,4150,23,3,Đóng gói kỹ
8305,4151,4,1,Đóng gói kỹ
8306,4151,6,3,Đóng gói kỹ
8307,4152,19,2,Đóng gói kỹ
8308,4152,20,3,
8309,4152,21,3,
8310,4153,4,2,
8311,4153,5,2,
8312,4153,6,3,
8313,4154,30,2,
8314,4155,15,2,
8315,4155,13,2,
8316,4156,2,2,
8317,4156,1,3,Đóng gói kỹ
8318,4157,18,3,
8319,4157,16,2,
8320,4157,17,2,Ít cay
8321,4158,2,2,Đóng gói kỹ
8322,4159,16,1,Ít cay
8323,4159,17,2,Đóng gói kỹ
8324,4159,18,2,
8325,4160,11,2,
8326,4160,10,2,Nhiều hành
8327,4161,9,2,Nhiều hành
8328,4162,8,1,
8329,4163,19,3,
8330,4163,20,3,
8331,4163,21,2,Đóng gói kỹ
8332,4164,15,3,
8333,4164,13,2,
8334,4165,12,3,
8335,4165,11,3,Nhiều hành
8336,4165,10,1,
8337,4166,2,2,
8338,4166,1,2,Nhiều hành
8339,4167,13,3,
8340,4167,15,2,
8341,4168,10,3,
8342,4169,12,1,Nhiều hành
8343,4169,10,3,
8344,4170,5,2,Đóng gói kỹ
8345,4171,1,3,
8346,4171,3,2,Ít cay
8347,4171,2,3,
8348,4172,10,1,
8349,4173,5,3,Nhiều hành
8350,4173,4,2,Nhiều hành
8351,4174,17,1,Đóng gói kỹ
8352,4174,16,2,Nhiều hành
8353,4175,15,1,Đóng gói kỹ
8354,4175,14,3,Đóng gói kỹ
8355,4176,6,1,
8356,4176,5,3,Nhiều hành
8357,4177,25,1,Nhiều hành
8358,4178,25,1,Ít cay
8359,4179,18,3,
8360,4179,16,3,
8361,4179,17,2,
8362,4180,24,1,
8363,4180,23,3,Đóng gói kỹ
8364,4180,22,3,Ít cay
8365,4181,24,1,
8366,4181,23,1,Ít cay
8367,4182,8,1,Nhiều hành
8368,4182,7,2,Nhiều hành
8369,4182,9,1,
8370,4183,12,1,
8371,4183,10,3,Ít cay
8372,4184,3,3,
8373,4184,1,3,
8374,4185,2,2,
8375,4185,1,3,Nhiều hành
8376,4186,10,1,
8377,4186,12,1,
8378,4186,11,1,
8379,4187,22,1,Đóng gói kỹ
8380,4187,24,2,Nhiều hành
8381,4187,23,3,
8382,4188,18,1,Nhiều hành
8383,4189,30,3,
8384,4190,19,3,Đóng gói kỹ
8385,4190,21,2,Ít cay
8386,4191,11,2,Nhiều hành
8387,4191,10,1,
8388,4191,12,3,Ít cay
8389,4192,5,1,
8390,4192,6,2,
8391,4192,4,3,Nhiều hành
8392,4193,18,3,Ít cay
8393,4194,16,3,Ít cay
8394,4194,17,1,
8395,4194,18,3,
8396,4195,6,3,Nhiều hành
8397,4195,5,1,
8398,4195,4,1,
8399,4196,30,1,Ít cay
8400,4196,28,1,Ít cay
8401,4197,2,1,
8402,4198,8,1,Đóng gói kỹ
8403,4198,9,1,
8404,4199,14,2,
8405,4199,13,1,
8406,4199,15,3,
8407,4200,27,1,
8408,4201,16,3,Đóng gói kỹ
8409,4202,15,3,Đóng gói kỹ
8410,4202,13,2,
8411,4202,14,2,
8412,4203,10,1,Đóng gói kỹ
8413,4203,12,1,
8414,4203,11,1,
8415,4204,23,1,Đóng gói kỹ
8416,4205,8,2,
8417,4205,7,2,
8418,4205,9,1,
8419,4206,8,1,Ít cay
8420,4207,14,1,Đóng gói kỹ
8421,4208,30,2,
8422,4208,28,2,Đóng gói kỹ
8423,4209,12,2,Ít cay
8424,4210,28,3,Đóng gói kỹ
8425,4210,29,3,Ít cay
8426,4211,19,1,
8427,4211,21,3,
8428,4211,20,2,
8429,4212,30,2,Đóng gói kỹ
8430,4213,19,1,
8431,4213,20,1,
8432,4213,21,2,Đóng gói kỹ
8433,4214,19,3,Nhiều hành
8434,4214,20,2,Đóng gói kỹ
8435,4215,26,2,
8436,4215,27,1,
8437,4216,18,3,
8438,4216,17,2,
8439,4217,20,2,Ít cay
8440,4218,16,3,
8441,4218,17,1,
8442,4219,1,2,Nhiều hành
8443,4219,3,3,Nhiều hành
8444,4219,2,1,
8445,4220,2,2,
8446,4221,21,1,Nhiều hành
8447,4221,20,2,
8448,4221,19,1,Đóng gói kỹ
8449,4222,3,3,
8450,4222,1,2,
8451,4222,2,1,
8452,4223,30,1,Nhiều hành
8453,4223,28,2,Ít cay
8454,4223,29,2,
8455,4224,10,3,Ít cay
8456,4224,11,3,Đóng gói kỹ
8457,4225,21,3,Nhiều hành
8458,4225,19,1,Đóng gói kỹ
8459,4226,14,3,
8460,4227,19,3,
8461,4227,21,2,
8462,4227,20,3,
8463,4228,3,2,
8464,4228,1,1,
8465,4229,5,2,
8466,4229,6,1,Nhiều hành
8467,4229,4,2,Nhiều hành
8468,4230,30,3,
8469,4230,29,2,
8470,4231,29,1,
8471,4231,30,1,Đóng gói kỹ
8472,4231,28,3,
8473,4232,1,2,Nhiều hành
8474,4233,10,1,
8475,4234,22,1,
8476,4234,24,2,
8477,4234,23,1,
8478,4235,29,2,Nhiều hành
8479,4235,30,2,Nhiều hành
8480,4235,28,2,Nhiều hành
8481,4236,21,2,Ít cay
8482,4236,19,1,
8483,4237,16,1,
8484,4237,17,3,Đóng gói kỹ
8485,4238,24,2,
8486,4238,22,3,
8487,4238,23,2,Đóng gói kỹ
8488,4239,25,2,
8489,4239,26,1,Nhiều hành
8490,4239,27,1,
8491,4240,21,2,Nhiều hành
8492,4241,19,3,Đóng gói kỹ
8493,4241,20,3,
8494,4241,21,1,
8495,4242,10,2,
8496,4242,12,1,
8497,4243,3,1,
8498,4243,1,3,
8499,4243,2,1,Ít cay
8500,4244,1,2,
8501,4244,3,1,Nhiều hành
8502,4244,2,3,
8503,4245,19,1,Ít cay
8504,4245,21,1,
8505,4246,22,2,
8506,4247,4,2,
8507,4248,28,3,Ít cay
8508,4248,29,2,Nhiều hành
8509,4249,16,3,Ít cay
8510,4249,18,3,
8511,4249,17,2,Nhiều hành
8512,4250,14,1,Nhiều hành
8513,4250,13,2,
8514,4251,24,3,
8515,4252,21,3,
8516,4253,17,2,
8517,4253,18,3,Ít cay
8518,4254,4,3,
8519,4254,6,2,
8520,4254,5,3,
8521,4255,17,3,Ít cay
8522,4255,16,1,
8523,4256,22,2,Đóng gói kỹ
8524,4257,3,3,Đóng gói kỹ
8525,4257,1,3,
8526,4257,2,2,Ít cay
8527,4258,17,2,
8528,4258,18,3,Nhiều hành
8529,4259,22,3,Nhiều hành
8530,4259,23,2,
8531,4260,19,3,Ít cay
8532,4260,21,2,
8533,4260,20,3,
8534,4261,13,3,
8535,4262,27,1,
8536,4263,8,1,
8537,4263,7,3,Ít cay
8538,4263,9,1,
8539,4264,24,1,
8540,4265,22,3,
8541,4266,7,3,Nhiều hành
8542,4266,8,2,
8543,4267,24,1,Đóng gói kỹ
8544,4267,23,2,
8545,4268,28,1,Đóng gói kỹ
8546,4268,29,3,
8547,4268,30,3,Ít cay
8548,4269,10,3,
8549,4269,11,3,
8550,4269,12,1,Đóng gói kỹ
8551,4270,3,3,
8552,4270,2,1,
8553,4270,1,3,Nhiều hành
8554,4271,13,3,
8555,4272,15,3,Ít cay
8556,4272,13,3,Ít cay
8557,4272,14,2,
8558,4273,30,2,
8559,4273,28,3,Ít cay
8560,4274,6,3,
8561,4274,5,2,Nhiều hành
8562,4275,30,3,Nhiều hành
8563,4275,28,3,Đóng gói kỹ
8564,4275,29,1,
8565,4276,22,3,
8566,4276,23,1,
8567,4277,11,2,
8568,4277,12,3,
8569,4278,22,2,
8570,4278,24,3,Ít cay
8571,4279,13,3,
8572,4280,9,2,
8573,4281,11,2,Đóng gói kỹ
8574,4282,11,2,
8575,4282,10,3,
8576,4282,12,3,
8577,4283,16,2,
8578,4283,17,3,Đóng gói kỹ
8579,4283,18,3,Ít cay
8580,4284,26,2,
8581,4284,25,2,Nhiều hành
8582,4285,7,2,Đóng gói kỹ
8583,4286,30,3,
8584,4287,13,3,
8585,4288,30,2,Ít cay
8586,4288,29,1,
8587,4289,18,2,Đóng gói kỹ
8588,4289,16,2,
8589,4290,9,3,
8590,4290,8,1,Đóng gói kỹ
8591,4291,9,1,
8592,4291,8,1,
8593,4291,7,3,Ít cay
8594,4292,2,1,
8595,4292,3,2,
8596,4292,1,2,
8597,4293,20,1,
8598,4293,19,2,
8599,4293,21,3,Đóng gói kỹ
8600,4294,4,3,
8601,4295,27,1,
8602,4295,25,3,Ít cay
8603,4295,26,1,
8604,4296,24,3,Đóng gói kỹ
8605,4296,22,1,
8606,4296,23,1,
8607,4297,26,3,Đóng gói kỹ
8608,4297,25,2,Nhiều hành
8609,4297,27,3,
8610,4298,27,2,Nhiều hành
8611,4298,25,2,
8612,4298,26,3,
8613,4299,20,3,
8614,4299,21,2,
8615,4300,26,2,Ít cay
8616,4301,12,1,Nhiều hành
8617,4301,11,3,Nhiều hành
8618,4301,10,1,
8619,4302,2,2,Ít cay
8620,4302,3,3,
8621,4303,28,1,
8622,4303,29,2,Ít cay
8623,4304,5,2,
8624,4305,18,2,Đóng gói kỹ
8625,4306,30,2,
8626,4307,1,3,
8627,4307,3,3,Ít cay
8628,4308,3,1,
8629,4308,1,1,
8630,4309,22,3,
8631,4309,24,1,
8632,4310,8,3,Đóng gói kỹ
8633,4311,20,1,Ít cay
8634,4311,19,2,
8635,4312,5,1,
8636,4312,6,2,
8637,4313,29,2,
8638,4313,30,3,
8639,4313,28,1,
8640,4314,6,3,
8641,4314,5,3,
8642,4314,4,3,Nhiều hành
8643,4315,17,2,
8644,4315,16,3,
8645,4316,10,3,
8646,4316,11,2,
8647,4317,8,2,Nhiều hành
8648,4318,27,1,Nhiều hành
8649,4318,26,2,
8650,4319,3,3,Đóng gói kỹ
8651,4319,2,3,
8652,4320,6,3,
8653,4321,4,3,Ít cay
8654,4322,3,3,Ít cay
8655,4322,2,3,
8656,4322,1,2,Nhiều hành
8657,4323,17,2,
8658,4323,18,1,Nhiều hành
8659,4323,16,3,
8660,4324,7,2,
8661,4324,8,2,Đóng gói kỹ
8662,4325,22,2,Ít cay
8663,4326,21,3,Ít cay
8664,4326,20,2,Đóng gói kỹ
8665,4326,19,3,
8666,4327,23,3,
8667,4327,22,1,
8668,4328,7,3,Nhiều hành
8669,4328,8,2,Ít cay
8670,4328,9,1,Đóng gói kỹ
8671,4329,22,3,
8672,4330,9,2,
8673,4330,8,2,
8674,4331,22,3,
8675,4331,24,3,
8676,4332,20,2,Ít cay
8677,4333,2,2,Đóng gói kỹ
8678,4334,17,2,
8679,4334,16,2,Ít cay
8680,4334,18,1,
8681,4335,8,3,
8682,4335,7,2,Đóng gói kỹ
8683,4335,9,2,
8684,4336,19,1,Ít cay
8685,4336,21,1,
8686,4336,20,2,
8687,4337,6,1,
8688,4338,22,2,Nhiều hành
8689,4338,23,3,
8690,4339,29,1,Ít cay
8691,4340,19,2,
8692,4340,21,2,
8693,4341,27,2,Đóng gói kỹ
8694,4341,26,1,Ít cay
8695,4342,7,2,
8696,4342,9,2,
8697,4343,27,2,Nhiều hành
8698,4343,26,2,Nhiều hành
8699,4343,25,2,
8700,4344,25,3,Ít cay
8701,4344,27,3,
8702,4344,26,3,
8703,4345,29,1,
8704,4345,28,2,
8705,4345,30,3,
8706,4346,27,1,
8707,4346,26,1,
8708,4347,23,2,
8709,4347,24,3,Nhiều hành
8710,4348,28,1,
8711,4348,29,2,
8712,4349,7,3,Nhiều hành
8713,4350,26,3,
8714,4351,4,3,
8715,4351,6,1,
8716,4351,5,3,
8717,4352,18,2,
8718,4353,13,2,Ít cay
8719,4353,15,3,
8720,4353,14,3,Đóng gói kỹ
8721,4354,23,2,Ít cay
8722,4354,22,3,
8723,4354,24,2,Đóng gói kỹ
8724,4355,8,1,Ít cay
8725,4355,9,2,Ít cay
8726,4356,14,2,Ít cay
8727,4356,15,3,Ít cay
8728,4357,14,3,Nhiều hành
8729,4358,13,1,Ít cay
8730,4359,18,3,
8731,4359,16,2,
8732,4360,14,2,Nhiều hành
8733,4361,9,2,Nhiều hành
