review_id,user_id,restaurant_id,rating,comment,created_at
952,40,6,4,Đồ ăn nóng hổi ngon miệng,2026-05-05 02:30:01.300168
953,11,10,4,Đóng gói cẩn thận sạch sẽ,2026-05-14 14:46:01.300168
954,96,3,3,"Ăn vừa vị, giá cả hợp lý",2026-05-15 21:25:01.300168
955,14,6,4,"Ăn vừa vị, giá cả hợp lý",2026-05-19 13:14:01.300168
956,45,3,3,Đóng gói cẩn thận sạch sẽ,2026-05-18 23:37:01.300168
957,89,8,3,"Giao siêu nhanh, shipper dễ thương",2026-05-05 02:05:01.300168
958,61,10,4,Hơi ít so với hình nhưng ngon,2026-05-18 06:03:01.300168
959,78,4,4,"Ăn vừa vị, giá cả hợp lý",2026-05-01 23:27:01.300168
960,31,10,3,Hơi ít so với hình nhưng ngon,2026-04-23 09:50:01.300168
961,11,8,4,Hơi ít so với hình nhưng ngon,2026-05-18 02:48:01.300168
962,15,10,3,Đồ ăn nóng hổi ngon miệng,2026-05-15 23:10:01.300168
963,55,3,3,Đồ ăn nóng hổi ngon miệng,2026-04-21 16:15:01.300168
964,25,2,4,"Giao siêu nhanh, shipper dễ thương",2026-05-05 07:11:01.300168
965,75,8,5,Hơi ít so với hình nhưng ngon,2026-04-29 10:38:01.300168
966,49,7,4,"Ăn vừa vị, giá cả hợp lý",2026-04-28 12:41:01.300168
967,18,3,4,Hơi ít so với hình nhưng ngon,2026-05-09 20:37:01.300168
968,25,5,5,"Ăn vừa vị, giá cả hợp lý",2026-04-28 00:42:01.300168
969,14,1,4,"Ăn vừa vị, giá cả hợp lý",2026-05-19 13:36:01.300168
970,86,2,4,"Ăn vừa vị, giá cả hợp lý",2026-05-18 01:25:01.300168
971,60,2,3,"Giao siêu nhanh, shipper dễ thương",2026-04-25 17:50:01.300168
972,47,6,4,Đồ ăn nóng hổi ngon miệng,2026-05-09 23:54:01.300168
973,57,6,4,Đồ ăn nóng hổi ngon miệng,2026-05-12 18:52:01.300168
974,36,4,5,"Giao siêu nhanh, shipper dễ thương",2026-04-28 15:36:01.300168
975,71,2,5,Đồ ăn nóng hổi ngon miệng,2026-05-17 23:56:01.300168
976,16,8,3,Hơi ít so với hình nhưng ngon,2026-04-24 15:22:01.300168
977,57,6,4,Đóng gói cẩn thận sạch sẽ,2026-04-23 18:36:01.300168
978,90,4,3,Đồ ăn nóng hổi ngon miệng,2026-05-15 12:48:01.300168
979,83,8,4,Hơi ít so với hình nhưng ngon,2026-05-16 23:49:01.300168
980,56,1,3,"Giao siêu nhanh, shipper dễ thương",2026-05-09 09:43:01.300168
981,52,5,4,"Giao siêu nhanh, shipper dễ thương",2026-05-03 15:36:01.300168
982,16,8,5,"Giao siêu nhanh, shipper dễ thương",2026-05-17 04:43:01.300168
983,12,8,4,Đóng gói cẩn thận sạch sẽ,2026-04-30 07:08:01.300168
984,79,6,3,Đóng gói cẩn thận sạch sẽ,2026-05-15 18:32:01.300168
985,10,9,3,"Ăn vừa vị, giá cả hợp lý",2026-04-23 12:16:01.300168
986,78,3,5,Đồ ăn nóng hổi ngon miệng,2026-05-16 23:40:01.300168
987,51,10,5,Đồ ăn nóng hổi ngon miệng,2026-04-27 12:55:01.300168
988,85,10,4,Đồ ăn nóng hổi ngon miệng,2026-04-21 17:04:01.300168
989,3,2,5,Đồ ăn nóng hổi ngon miệng,2026-05-13 09:41:01.300168
990,68,8,3,"Ăn vừa vị, giá cả hợp lý",2026-05-06 18:59:01.300168
991,14,8,5,Hơi ít so với hình nhưng ngon,2026-04-27 11:11:01.300168
992,49,4,5,Hơi ít so với hình nhưng ngon,2026-04-29 07:42:01.300168
993,36,1,4,"Ăn vừa vị, giá cả hợp lý",2026-04-22 19:33:01.300168
994,79,1,4,Hơi ít so với hình nhưng ngon,2026-05-17 04:30:01.300168
995,43,8,4,Đóng gói cẩn thận sạch sẽ,2026-04-21 16:15:01.300168
996,80,7,5,Đồ ăn nóng hổi ngon miệng,2026-05-04 12:45:01.300168
997,17,2,5,Hơi ít so với hình nhưng ngon,2026-05-07 10:51:01.300168
998,12,4,4,Đồ ăn nóng hổi ngon miệng,2026-05-01 11:51:01.300168
999,85,4,4,Đóng gói cẩn thận sạch sẽ,2026-05-05 16:20:01.300168
1000,1,1,5,"Giao siêu nhanh, shipper dễ thương",2026-05-16 11:45:01.300168
1001,33,9,4,Đóng gói cẩn thận sạch sẽ,2026-04-24 04:00:01.300168
1002,56,10,4,Đóng gói cẩn thận sạch sẽ,2026-05-04 11:22:01.300168
1003,74,9,4,Đồ ăn nóng hổi ngon miệng,2026-05-06 19:42:01.300168
1004,51,2,5,"Ăn vừa vị, giá cả hợp lý",2026-05-01 14:34:01.300168
1005,79,2,3,Hơi ít so với hình nhưng ngon,2026-05-04 01:54:01.300168
1006,100,9,3,Đồ ăn nóng hổi ngon miệng,2026-05-11 21:07:01.300168
1007,90,9,3,"Giao siêu nhanh, shipper dễ thương",2026-05-08 22:48:01.300168
1008,96,9,3,"Ăn vừa vị, giá cả hợp lý",2026-04-26 05:04:01.300168
1009,64,1,5,Hơi ít so với hình nhưng ngon,2026-05-12 21:34:01.300168
1010,82,8,4,Hơi ít so với hình nhưng ngon,2026-05-08 02:02:01.300168
1011,97,3,5,Hơi ít so với hình nhưng ngon,2026-05-08 17:20:01.300168
1012,39,9,3,Đồ ăn nóng hổi ngon miệng,2026-05-06 16:45:01.300168
1013,42,7,4,Đóng gói cẩn thận sạch sẽ,2026-05-11 09:34:01.300168
1014,37,8,4,Đóng gói cẩn thận sạch sẽ,2026-05-12 10:17:01.300168
1015,41,10,5,Hơi ít so với hình nhưng ngon,2026-05-14 03:31:01.300168
1016,10,6,4,Hơi ít so với hình nhưng ngon,2026-05-14 14:58:01.300168
1017,85,3,5,Đồ ăn nóng hổi ngon miệng,2026-04-29 11:38:01.300168
1018,26,10,5,Đồ ăn nóng hổi ngon miệng,2026-04-30 11:44:01.300168
1019,15,10,5,Đóng gói cẩn thận sạch sẽ,2026-05-17 12:54:01.300168
1020,78,5,5,"Ăn vừa vị, giá cả hợp lý",2026-04-22 18:09:01.300168
1021,71,4,4,Đồ ăn nóng hổi ngon miệng,2026-05-07 12:06:01.300168
1022,24,8,4,Đóng gói cẩn thận sạch sẽ,2026-04-22 09:43:01.300168
1023,52,6,4,"Giao siêu nhanh, shipper dễ thương",2026-05-16 15:28:01.300168
1024,75,7,4,Hơi ít so với hình nhưng ngon,2026-05-12 07:15:01.300168
1025,84,1,5,Đóng gói cẩn thận sạch sẽ,2026-05-17 04:10:01.300168
1026,19,6,5,"Giao siêu nhanh, shipper dễ thương",2026-05-03 02:42:01.300168
1027,54,10,4,"Giao siêu nhanh, shipper dễ thương",2026-05-09 18:02:01.300168
1028,69,2,5,Hơi ít so với hình nhưng ngon,2026-05-17 07:09:01.300168
1029,23,6,5,Đóng gói cẩn thận sạch sẽ,2026-05-14 05:46:01.300168
1030,60,1,4,"Giao siêu nhanh, shipper dễ thương",2026-04-26 22:42:01.300168
1031,5,4,5,Đóng gói cẩn thận sạch sẽ,2026-05-08 19:03:01.300168
1032,84,6,5,Đóng gói cẩn thận sạch sẽ,2026-04-20 14:44:01.300168
1033,60,3,4,Đóng gói cẩn thận sạch sẽ,2026-04-25 19:16:01.300168
1034,1,1,4,Hơi ít so với hình nhưng ngon,2026-05-02 13:16:01.300168
1035,15,1,5,Đóng gói cẩn thận sạch sẽ,2026-05-08 09:36:01.300168
1036,28,8,3,Đóng gói cẩn thận sạch sẽ,2026-04-26 06:24:01.300168
1037,15,6,4,Đồ ăn nóng hổi ngon miệng,2026-05-19 05:51:01.300168
1038,22,5,4,Đóng gói cẩn thận sạch sẽ,2026-04-23 13:26:01.300168
1039,13,6,5,Đồ ăn nóng hổi ngon miệng,2026-05-03 02:45:01.300168
1040,83,6,4,Đóng gói cẩn thận sạch sẽ,2026-05-18 19:44:01.300168
1041,52,10,5,Đồ ăn nóng hổi ngon miệng,2026-05-14 10:59:01.300168
1042,4,10,3,"Giao siêu nhanh, shipper dễ thương",2026-05-15 21:11:01.300168
1043,85,10,4,Đóng gói cẩn thận sạch sẽ,2026-05-11 22:52:01.300168
1044,65,9,4,Đồ ăn nóng hổi ngon miệng,2026-04-30 00:11:01.300168
1045,54,10,5,"Ăn vừa vị, giá cả hợp lý",2026-05-03 12:40:01.300168
1046,34,10,5,Đóng gói cẩn thận sạch sẽ,2026-05-17 04:52:01.300168
1047,74,4,5,Hơi ít so với hình nhưng ngon,2026-04-22 12:54:01.300168
1048,53,4,3,Đóng gói cẩn thận sạch sẽ,2026-04-25 15:35:01.300168
1049,92,4,5,"Giao siêu nhanh, shipper dễ thương",2026-04-24 18:20:01.300168
1050,40,5,5,Đồ ăn nóng hổi ngon miệng,2026-05-01 14:24:01.300168
1051,51,5,5,"Ăn vừa vị, giá cả hợp lý",2026-05-02 08:58:01.300168
1052,18,3,4,"Giao siêu nhanh, shipper dễ thương",2026-04-21 10:08:01.300168
1053,12,6,4,Hơi ít so với hình nhưng ngon,2026-04-21 15:51:01.300168
1054,33,9,5,"Ăn vừa vị, giá cả hợp lý",2026-05-08 20:21:01.300168
1055,82,7,4,"Giao siêu nhanh, shipper dễ thương",2026-05-10 02:46:01.300168
1056,5,8,5,Đóng gói cẩn thận sạch sẽ,2026-05-16 09:01:01.300168
1057,73,1,4,Đồ ăn nóng hổi ngon miệng,2026-04-20 09:03:01.300168
1058,77,8,4,Hơi ít so với hình nhưng ngon,2026-05-11 04:07:01.300168
1059,80,5,3,Đóng gói cẩn thận sạch sẽ,2026-05-15 08:36:01.300168
1060,71,6,3,"Giao siêu nhanh, shipper dễ thương",2026-05-19 16:17:01.300168
1061,20,2,5,"Ăn vừa vị, giá cả hợp lý",2026-05-13 16:01:01.300168
1062,52,4,4,Đồ ăn nóng hổi ngon miệng,2026-05-05 19:14:01.300168
1063,83,7,5,"Giao siêu nhanh, shipper dễ thương",2026-05-03 00:33:01.300168
1064,34,3,5,Đồ ăn nóng hổi ngon miệng,2026-05-14 22:23:01.300168
1065,5,3,4,Đồ ăn nóng hổi ngon miệng,2026-04-27 09:59:01.300168
1066,78,2,5,Đồ ăn nóng hổi ngon miệng,2026-05-14 11:40:01.300168
1067,61,1,4,"Ăn vừa vị, giá cả hợp lý",2026-05-01 23:41:01.300168
1068,33,9,5,Hơi ít so với hình nhưng ngon,2026-05-03 02:25:01.300168
1069,65,1,4,Hơi ít so với hình nhưng ngon,2026-04-21 10:58:01.300168
1070,51,1,4,"Ăn vừa vị, giá cả hợp lý",2026-04-25 23:04:01.300168
1071,96,6,3,"Giao siêu nhanh, shipper dễ thương",2026-05-16 20:57:01.300168
1072,45,2,5,"Ăn vừa vị, giá cả hợp lý",2026-05-11 11:32:01.300168
1073,20,7,5,"Giao siêu nhanh, shipper dễ thương",2026-05-04 08:15:01.300168
1074,62,2,5,"Giao siêu nhanh, shipper dễ thương",2026-04-28 02:27:01.300168
1075,33,7,5,"Giao siêu nhanh, shipper dễ thương",2026-05-13 07:14:01.300168
1076,66,7,5,Hơi ít so với hình nhưng ngon,2026-05-05 01:04:01.300168
1077,79,10,3,"Giao siêu nhanh, shipper dễ thương",2026-05-11 16:31:01.300168
1078,88,8,5,Hơi ít so với hình nhưng ngon,2026-04-24 00:22:01.300168
1079,17,8,5,"Giao siêu nhanh, shipper dễ thương",2026-05-12 19:32:01.300168
1080,77,3,5,Hơi ít so với hình nhưng ngon,2026-04-21 08:09:01.300168
1081,62,6,3,Đóng gói cẩn thận sạch sẽ,2026-05-15 03:05:01.300168
1082,92,2,4,Đóng gói cẩn thận sạch sẽ,2026-05-15 00:37:01.300168
1083,69,3,4,Hơi ít so với hình nhưng ngon,2026-05-13 00:41:01.300168
1084,40,7,4,Đồ ăn nóng hổi ngon miệng,2026-05-06 17:21:01.300168
1085,30,2,5,Đồ ăn nóng hổi ngon miệng,2026-05-03 11:41:01.300168
1086,68,6,4,Đóng gói cẩn thận sạch sẽ,2026-05-04 14:44:01.300168
1087,41,5,4,Đồ ăn nóng hổi ngon miệng,2026-04-28 15:08:01.300168
1088,58,9,3,"Ăn vừa vị, giá cả hợp lý",2026-05-14 15:40:01.300168
1089,71,2,5,Đóng gói cẩn thận sạch sẽ,2026-04-24 22:59:01.300168
1090,17,6,4,"Ăn vừa vị, giá cả hợp lý",2026-04-23 05:34:01.300168
1091,26,10,4,Đồ ăn nóng hổi ngon miệng,2026-05-18 08:05:01.300168
1092,93,6,5,"Giao siêu nhanh, shipper dễ thương",2026-04-28 07:00:01.300168
1093,71,3,5,Đồ ăn nóng hổi ngon miệng,2026-05-16 06:46:01.300168
1094,92,8,3,"Giao siêu nhanh, shipper dễ thương",2026-05-11 01:26:01.300168
1095,64,2,4,Hơi ít so với hình nhưng ngon,2026-05-09 18:54:01.300168
1096,12,7,3,"Giao siêu nhanh, shipper dễ thương",2026-05-06 17:18:01.300168
1097,45,1,3,"Giao siêu nhanh, shipper dễ thương",2026-04-27 13:40:01.300168
1098,72,8,4,"Giao siêu nhanh, shipper dễ thương",2026-05-01 10:49:01.300168
1099,59,10,4,Đồ ăn nóng hổi ngon miệng,2026-05-11 14:49:01.300168
1100,55,3,5,Hơi ít so với hình nhưng ngon,2026-05-11 10:17:01.300168
1101,97,7,4,Đồ ăn nóng hổi ngon miệng,2026-04-27 22:02:01.300168
1102,24,9,5,"Ăn vừa vị, giá cả hợp lý",2026-04-21 05:22:01.300168
1103,16,2,3,"Giao siêu nhanh, shipper dễ thương",2026-05-08 22:02:01.300168
1104,11,1,5,Hơi ít so với hình nhưng ngon,2026-04-24 10:47:01.300168
1105,8,5,5,Hơi ít so với hình nhưng ngon,2026-05-02 22:33:01.300168
1106,15,5,4,Đồ ăn nóng hổi ngon miệng,2026-05-11 15:24:01.300168
1107,67,7,4,"Ăn vừa vị, giá cả hợp lý",2026-04-20 12:35:01.300168
1108,51,10,5,Hơi ít so với hình nhưng ngon,2026-04-29 17:05:01.300168
1109,85,2,5,Hơi ít so với hình nhưng ngon,2026-05-11 10:40:01.300168
1110,95,1,5,Đóng gói cẩn thận sạch sẽ,2026-05-04 19:27:01.300168
1111,57,8,5,"Giao siêu nhanh, shipper dễ thương",2026-04-26 14:44:01.300168
1112,37,10,4,Hơi ít so với hình nhưng ngon,2026-05-01 00:36:01.300168
1113,14,6,5,"Giao siêu nhanh, shipper dễ thương",2026-05-06 06:07:01.300168
1114,72,7,5,"Giao siêu nhanh, shipper dễ thương",2026-04-20 11:27:01.300168
1115,96,5,3,"Ăn vừa vị, giá cả hợp lý",2026-04-25 00:53:01.300168
1116,96,8,4,Đóng gói cẩn thận sạch sẽ,2026-05-18 11:55:01.300168
1117,40,8,5,"Giao siêu nhanh, shipper dễ thương",2026-04-23 11:25:01.300168
1118,66,6,5,Đóng gói cẩn thận sạch sẽ,2026-05-14 14:47:01.300168
1119,37,2,4,Hơi ít so với hình nhưng ngon,2026-05-01 01:53:01.300168
1120,44,5,4,Đồ ăn nóng hổi ngon miệng,2026-05-07 06:51:01.300168
1121,85,2,4,"Ăn vừa vị, giá cả hợp lý",2026-05-02 10:53:01.300168
1122,99,8,5,Đóng gói cẩn thận sạch sẽ,2026-04-29 08:12:01.300168
1123,75,5,4,"Ăn vừa vị, giá cả hợp lý",2026-04-22 12:17:01.300168
1124,12,9,3,"Giao siêu nhanh, shipper dễ thương",2026-04-25 14:30:01.300168
1125,85,7,3,"Ăn vừa vị, giá cả hợp lý",2026-05-03 08:43:01.300168
1126,54,3,4,Đồ ăn nóng hổi ngon miệng,2026-05-02 22:09:01.300168
1127,68,5,5,"Ăn vừa vị, giá cả hợp lý",2026-05-12 07:08:01.300168
1128,65,5,5,Đồ ăn nóng hổi ngon miệng,2026-04-23 02:50:01.300168
1129,77,2,4,Hơi ít so với hình nhưng ngon,2026-04-28 14:48:01.300168
1130,18,7,5,"Giao siêu nhanh, shipper dễ thương",2026-05-01 17:22:01.300168
1131,80,9,5,"Giao siêu nhanh, shipper dễ thương",2026-05-07 10:03:01.300168
1132,20,7,5,Đóng gói cẩn thận sạch sẽ,2026-05-03 08:17:01.300168
1133,24,2,4,"Ăn vừa vị, giá cả hợp lý",2026-04-20 08:18:01.300168
1134,28,9,4,Hơi ít so với hình nhưng ngon,2026-05-08 13:56:01.300168
1135,25,9,4,Đồ ăn nóng hổi ngon miệng,2026-04-30 16:44:01.300168
1136,43,4,3,Đồ ăn nóng hổi ngon miệng,2026-05-10 10:04:01.300168
1137,51,2,4,"Giao siêu nhanh, shipper dễ thương",2026-05-05 21:32:01.300168
1138,84,6,3,"Ăn vừa vị, giá cả hợp lý",2026-04-23 15:42:01.300168
1139,69,9,4,Đồ ăn nóng hổi ngon miệng,2026-05-18 08:02:01.300168
1140,20,6,5,"Giao siêu nhanh, shipper dễ thương",2026-05-09 07:33:01.300168
1141,5,5,3,Đóng gói cẩn thận sạch sẽ,2026-05-05 06:32:01.300168
1142,92,2,4,Đồ ăn nóng hổi ngon miệng,2026-05-03 07:11:01.300168
1143,43,9,3,Đóng gói cẩn thận sạch sẽ,2026-05-18 04:38:01.300168
1144,86,3,4,Đồ ăn nóng hổi ngon miệng,2026-05-15 17:21:01.300168
1145,8,3,5,Đóng gói cẩn thận sạch sẽ,2026-05-09 18:51:01.300168
1146,47,8,4,Đóng gói cẩn thận sạch sẽ,2026-05-19 01:16:01.300168
1147,53,7,5,"Giao siêu nhanh, shipper dễ thương",2026-04-22 02:41:01.300168
1148,60,6,5,Đóng gói cẩn thận sạch sẽ,2026-05-02 15:43:01.300168
1149,14,10,5,"Giao siêu nhanh, shipper dễ thương",2026-04-20 18:22:01.300168
1150,8,2,5,"Giao siêu nhanh, shipper dễ thương",2026-05-02 13:49:01.300168
1151,67,6,4,Hơi ít so với hình nhưng ngon,2026-04-22 00:42:01.300168
1152,20,2,5,Hơi ít so với hình nhưng ngon,2026-05-10 13:45:01.300168
1153,48,6,5,"Giao siêu nhanh, shipper dễ thương",2026-05-01 19:11:01.300168
1154,19,10,4,Đồ ăn nóng hổi ngon miệng,2026-05-04 17:35:01.300168
1155,29,3,4,Đóng gói cẩn thận sạch sẽ,2026-05-03 18:14:01.300168
1156,47,4,4,"Ăn vừa vị, giá cả hợp lý",2026-05-11 23:29:01.300168
1157,51,7,3,Đồ ăn nóng hổi ngon miệng,2026-05-05 09:15:01.300168
1158,93,7,3,Đóng gói cẩn thận sạch sẽ,2026-05-13 20:24:01.300168
1159,69,6,5,Đóng gói cẩn thận sạch sẽ,2026-04-20 11:27:01.300168
1160,10,7,5,Đồ ăn nóng hổi ngon miệng,2026-05-18 00:09:01.300168
1161,90,1,5,"Ăn vừa vị, giá cả hợp lý",2026-05-04 18:51:01.300168
1162,57,1,4,Đóng gói cẩn thận sạch sẽ,2026-04-20 08:07:01.300168
1163,47,8,4,Hơi ít so với hình nhưng ngon,2026-05-11 09:07:01.300168
1164,22,6,4,Đồ ăn nóng hổi ngon miệng,2026-05-09 18:15:01.300168
1165,2,9,5,"Giao siêu nhanh, shipper dễ thương",2026-04-28 02:11:01.300168
1166,14,9,4,Đồ ăn nóng hổi ngon miệng,2026-04-22 18:11:01.300168
1167,71,6,3,Hơi ít so với hình nhưng ngon,2026-05-05 05:10:01.300168
1168,100,3,4,Đóng gói cẩn thận sạch sẽ,2026-05-16 10:44:01.300168
1169,35,9,4,Hơi ít so với hình nhưng ngon,2026-04-28 12:12:01.300168
1170,100,10,3,Đóng gói cẩn thận sạch sẽ,2026-04-20 19:41:01.300168
1171,52,10,4,"Ăn vừa vị, giá cả hợp lý",2026-05-04 09:03:01.300168
1172,82,2,5,Đóng gói cẩn thận sạch sẽ,2026-04-24 11:35:01.300168
1173,26,1,3,Hơi ít so với hình nhưng ngon,2026-04-26 04:25:01.300168
1174,4,8,3,"Ăn vừa vị, giá cả hợp lý",2026-04-25 19:39:01.300168
1175,95,7,4,"Ăn vừa vị, giá cả hợp lý",2026-04-21 17:52:01.300168
1176,56,5,4,Đóng gói cẩn thận sạch sẽ,2026-05-18 08:40:01.300168
1177,67,9,5,"Giao siêu nhanh, shipper dễ thương",2026-05-05 16:07:01.300168
1178,85,10,5,"Giao siêu nhanh, shipper dễ thương",2026-05-16 20:45:01.300168
1179,11,4,5,"Ăn vừa vị, giá cả hợp lý",2026-04-30 22:29:01.300168
1180,39,4,3,"Ăn vừa vị, giá cả hợp lý",2026-05-05 01:29:01.300168
1181,78,7,5,"Giao siêu nhanh, shipper dễ thương",2026-05-08 20:01:01.300168
1182,79,10,5,"Giao siêu nhanh, shipper dễ thương",2026-05-03 08:07:01.300168
1183,3,5,5,Đóng gói cẩn thận sạch sẽ,2026-05-13 13:55:01.300168
1184,16,3,4,Đồ ăn nóng hổi ngon miệng,2026-05-11 13:48:01.300168
1185,99,7,3,Đồ ăn nóng hổi ngon miệng,2026-05-19 02:42:01.300168
1186,46,8,3,"Giao siêu nhanh, shipper dễ thương",2026-05-08 00:42:01.300168
1187,10,7,5,Đóng gói cẩn thận sạch sẽ,2026-05-07 11:24:01.300168
1188,85,9,5,Đóng gói cẩn thận sạch sẽ,2026-05-02 02:55:01.300168
1189,79,8,4,Đóng gói cẩn thận sạch sẽ,2026-05-13 13:39:01.300168
1190,41,9,4,"Giao siêu nhanh, shipper dễ thương",2026-04-27 18:39:01.300168
1191,52,4,5,Đóng gói cẩn thận sạch sẽ,2026-05-16 07:30:01.300168
1192,24,8,5,Đóng gói cẩn thận sạch sẽ,2026-05-05 16:58:01.300168
1193,86,7,4,Đóng gói cẩn thận sạch sẽ,2026-04-26 17:41:01.300168
1194,11,3,4,Đóng gói cẩn thận sạch sẽ,2026-05-14 08:51:01.300168
1195,98,1,5,Đóng gói cẩn thận sạch sẽ,2026-04-29 15:55:01.300168
1196,64,9,5,Đồ ăn nóng hổi ngon miệng,2026-05-12 21:20:01.300168
1197,77,2,4,Hơi ít so với hình nhưng ngon,2026-04-26 21:34:01.300168
1198,42,5,4,"Ăn vừa vị, giá cả hợp lý",2026-05-10 08:04:01.300168
1199,41,9,4,"Giao siêu nhanh, shipper dễ thương",2026-04-26 06:54:01.300168
1200,89,9,4,"Ăn vừa vị, giá cả hợp lý",2026-04-26 17:28:01.300168
1201,44,2,4,Đóng gói cẩn thận sạch sẽ,2026-05-07 12:28:01.300168
1202,23,5,4,"Giao siêu nhanh, shipper dễ thương",2026-04-30 23:44:01.300168
1203,79,6,5,Đồ ăn nóng hổi ngon miệng,2026-05-14 11:36:01.300168
1204,27,5,3,Đóng gói cẩn thận sạch sẽ,2026-04-20 20:37:01.300168
1205,12,2,4,"Giao siêu nhanh, shipper dễ thương",2026-05-11 14:17:01.300168
1206,71,9,3,"Ăn vừa vị, giá cả hợp lý",2026-05-14 02:01:01.300168
1207,91,2,3,Hơi ít so với hình nhưng ngon,2026-05-13 17:59:01.300168
1208,47,1,4,Đồ ăn nóng hổi ngon miệng,2026-04-24 20:11:01.300168
1209,80,8,3,Hơi ít so với hình nhưng ngon,2026-04-28 11:58:01.300168
1210,69,3,4,"Ăn vừa vị, giá cả hợp lý",2026-05-19 09:49:01.300168
1211,31,7,4,Đồ ăn nóng hổi ngon miệng,2026-04-28 01:51:01.300168
1212,15,6,5,"Giao siêu nhanh, shipper dễ thương",2026-05-05 19:19:01.300168
1213,63,7,5,"Ăn vừa vị, giá cả hợp lý",2026-05-05 12:01:01.300168
1214,91,5,3,Hơi ít so với hình nhưng ngon,2026-05-04 15:42:01.300168
1215,54,1,4,"Ăn vừa vị, giá cả hợp lý",2026-05-16 03:18:01.300168
1216,60,3,5,"Ăn vừa vị, giá cả hợp lý",2026-05-08 23:32:01.300168
1217,46,2,3,"Giao siêu nhanh, shipper dễ thương",2026-04-22 18:38:01.300168
1218,69,8,3,Đồ ăn nóng hổi ngon miệng,2026-05-16 11:48:01.300168
1219,36,7,4,"Giao siêu nhanh, shipper dễ thương",2026-05-07 15:22:01.300168
1220,20,2,5,Đóng gói cẩn thận sạch sẽ,2026-04-28 00:43:01.300168
1221,53,2,4,"Ăn vừa vị, giá cả hợp lý",2026-05-11 20:07:01.300168
1222,56,1,4,Đóng gói cẩn thận sạch sẽ,2026-05-07 16:45:01.300168
1223,46,10,4,Đóng gói cẩn thận sạch sẽ,2026-04-27 17:23:01.300168
1224,8,5,3,Đồ ăn nóng hổi ngon miệng,2026-05-02 19:19:01.300168
1225,63,5,3,Hơi ít so với hình nhưng ngon,2026-04-23 14:12:01.300168
1226,20,4,4,Đồ ăn nóng hổi ngon miệng,2026-05-13 07:17:01.300168
1227,83,3,5,Đóng gói cẩn thận sạch sẽ,2026-05-14 06:26:01.300168
1228,4,10,4,Hơi ít so với hình nhưng ngon,2026-04-27 04:49:01.300168
1229,79,6,4,"Ăn vừa vị, giá cả hợp lý",2026-04-29 18:29:01.300168
1230,70,7,4,"Giao siêu nhanh, shipper dễ thương",2026-04-23 11:55:01.300168
1231,36,6,5,Đồ ăn nóng hổi ngon miệng,2026-04-23 22:48:01.300168
1232,61,2,5,Đóng gói cẩn thận sạch sẽ,2026-05-18 13:43:01.300168
1233,65,9,5,"Giao siêu nhanh, shipper dễ thương",2026-04-22 18:58:01.300168
1234,81,8,4,Đồ ăn nóng hổi ngon miệng,2026-04-29 23:07:01.300168
1235,94,10,3,Hơi ít so với hình nhưng ngon,2026-05-07 11:10:01.300168
1236,53,6,4,Đồ ăn nóng hổi ngon miệng,2026-05-05 17:44:01.300168
1237,78,3,5,"Giao siêu nhanh, shipper dễ thương",2026-05-09 04:50:01.300168
1238,12,7,5,Đồ ăn nóng hổi ngon miệng,2026-05-07 22:23:01.300168
1239,85,10,4,Hơi ít so với hình nhưng ngon,2026-04-20 06:05:01.300168
1240,39,10,4,Hơi ít so với hình nhưng ngon,2026-05-19 03:59:01.300168
1241,73,10,5,"Giao siêu nhanh, shipper dễ thương",2026-05-04 22:47:01.300168
1242,23,2,3,Đồ ăn nóng hổi ngon miệng,2026-05-15 10:12:01.300168
1243,46,8,4,Đồ ăn nóng hổi ngon miệng,2026-05-16 03:07:01.300168
1244,40,7,5,Đồ ăn nóng hổi ngon miệng,2026-05-11 05:57:01.300168
1245,13,10,5,"Ăn vừa vị, giá cả hợp lý",2026-05-12 04:35:01.300168
1246,29,6,5,"Giao siêu nhanh, shipper dễ thương",2026-04-21 03:08:01.300168
1247,19,7,4,Hơi ít so với hình nhưng ngon,2026-05-19 05:27:01.300168
1248,21,6,4,Hơi ít so với hình nhưng ngon,2026-05-02 03:06:01.300168
1249,19,5,4,Đồ ăn nóng hổi ngon miệng,2026-05-08 13:12:01.300168
1250,78,2,3,Hơi ít so với hình nhưng ngon,2026-05-14 03:58:01.300168
1251,23,3,4,Hơi ít so với hình nhưng ngon,2026-05-18 08:13:01.300168
1252,35,7,4,Đóng gói cẩn thận sạch sẽ,2026-05-16 18:16:01.300168
1253,68,5,4,Đóng gói cẩn thận sạch sẽ,2026-05-10 05:21:01.300168
1254,78,4,4,"Ăn vừa vị, giá cả hợp lý",2026-04-27 20:30:01.300168
1255,51,10,4,Đồ ăn nóng hổi ngon miệng,2026-05-05 21:59:01.300168
1256,52,8,4,Hơi ít so với hình nhưng ngon,2026-04-20 12:26:01.300168
1257,76,1,4,Đóng gói cẩn thận sạch sẽ,2026-05-07 03:42:01.300168
1258,2,1,4,Hơi ít so với hình nhưng ngon,2026-05-13 01:00:01.300168
1259,14,7,4,Đóng gói cẩn thận sạch sẽ,2026-05-16 23:16:01.300168
1260,2,6,4,Đóng gói cẩn thận sạch sẽ,2026-05-17 16:19:01.300168
1261,33,3,3,Đóng gói cẩn thận sạch sẽ,2026-04-30 06:21:01.300168
1262,88,9,4,Đóng gói cẩn thận sạch sẽ,2026-04-22 22:27:01.300168
